date,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
6/4/2014,3,2.25,1250,7500,1.0,0.0,0.0,5,7,1250,0.0,1942,0.0,98146,47.5123,-122.37299999999999,1280,7392
3/9/2015,2,2.0,1510,6516,1.0,0.0,0.0,3,8,1510,0.0,2005,0.0,98053,47.7076,-122.01299999999999,1640,6009
5/29/2014,4,2.25,1720,9753,1.0,0.0,0.0,4,7,1120,600.0,1978,0.0,98023,47.2922,-122.37100000000001,1510,9753
1/15/2015,3,1.0,1430,15246,1.0,0.0,0.0,4,7,980,450.0,1961,0.0,98031,47.4075,-122.214,1960,13068
3/3/2015,3,2.5,1480,4729,2.0,0.0,0.0,3,7,1480,0.0,2004,0.0,98053,47.6794,-122.03399999999999,2250,4729
6/16/2014,4,2.75,2280,15347,1.0,0.0,0.0,5,7,2280,0.0,1960,0.0,98059,47.5218,-122.164,2280,15347
11/21/2014,6,2.75,2940,7350,1.0,0.0,0.0,3,8,1780,1160.0,1978,0.0,98023,47.3103,-122.339,2120,8236
11/20/2014,2,1.0,1000,10200,1.0,0.0,0.0,3,6,1000,0.0,1961,0.0,98024,47.5687,-121.899,1150,13702
9/2/2014,3,1.5,2480,5280,1.5,0.0,0.0,5,7,1620,860.0,1947,0.0,98108,47.5575,-122.303,2090,4800
6/10/2014,5,4.0,3760,28040,2.0,0.0,0.0,3,10,3760,0.0,1983,0.0,98033,47.6489,-122.18299999999999,3430,35096
4/9/2015,3,2.0,2220,94300,1.0,0.0,0.0,5,7,1640,580.0,1976,0.0,98010,47.3459,-121.95,2070,80100
12/8/2014,3,1.75,1430,8505,1.0,0.0,0.0,4,7,1430,0.0,1968,0.0,98003,47.3173,-122.319,1190,8640
10/1/2014,2,1.0,830,6000,1.0,0.0,0.0,3,6,830,0.0,1940,0.0,98126,47.5308,-122.376,830,4960
1/27/2015,2,1.0,1430,5000,1.5,0.0,0.0,2,7,1430,0.0,1925,0.0,98115,47.6727,-122.29899999999999,1450,3750
4/27/2015,3,1.0,1300,8316,1.0,0.0,0.0,4,6,1300,0.0,1954,0.0,98002,47.3221,-122.21600000000001,1260,8316
8/26/2014,2,1.0,1030,3060,1.0,0.0,2.0,4,7,790,240.0,1918,0.0,98103,47.6779,-122.353,1390,3060
2/12/2015,3,2.5,2740,11872,2.0,0.0,0.0,3,9,2740,0.0,1990,0.0,98023,47.3076,-122.395,2570,10377
2/26/2015,2,1.5,720,5120,1.0,0.0,0.0,3,6,720,0.0,1954,0.0,98106,47.5218,-122.35700000000001,1150,2566
3/14/2015,4,2.0,2010,7312,1.0,0.0,0.0,4,7,2010,0.0,1976,0.0,98002,47.2785,-122.213,2010,7650
4/22/2015,3,1.75,1560,3000,1.0,0.0,0.0,4,6,770,790.0,1918,0.0,98103,47.6846,-122.345,1390,3000
9/23/2014,3,2.0,1810,7209,1.0,0.0,0.0,4,7,1240,570.0,1978,0.0,98032,47.3656,-122.27799999999999,1750,7209
5/13/2014,4,2.5,3360,7685,2.0,0.0,0.0,3,9,3360,0.0,2001,0.0,98058,47.4369,-122.111,3060,6567
4/21/2015,3,1.0,1400,3538,1.0,0.0,0.0,3,7,800,600.0,1953,0.0,98118,47.5405,-122.27,1620,6331
9/29/2014,3,2.5,1730,7442,2.0,0.0,0.0,3,7,1730,0.0,1987,0.0,98030,47.3507,-122.178,1630,6458
5/19/2014,2,2.0,1420,9191,1.5,0.0,2.0,5,7,1420,0.0,1928,0.0,98115,47.6979,-122.32,1420,6816
10/20/2014,4,1.75,2360,7620,1.0,0.0,0.0,4,7,1180,1180.0,1955,0.0,98106,47.5278,-122.345,1910,7620
2/11/2015,3,1.75,1580,11455,1.0,0.0,0.0,4,7,1200,380.0,1974,0.0,98059,47.4756,-122.147,1550,10650
8/29/2014,4,2.5,2460,4425,2.0,0.0,0.0,3,8,2460,0.0,2006,0.0,98052,47.7048,-122.109,2990,5659
12/2/2014,3,1.0,1660,4400,1.5,0.0,0.0,3,8,1460,200.0,1911,0.0,98112,47.6362,-122.302,1660,4400
10/24/2014,3,1.75,1270,8470,1.0,0.0,0.0,4,7,1270,0.0,1960,0.0,98198,47.4207,-122.29,1600,8470
12/16/2014,3,2.25,2100,40510,2.0,0.0,0.0,3,10,1320,780.0,1979,0.0,98074,47.6154,-122.04700000000001,2380,33450
4/28/2015,2,1.0,770,5040,1.0,0.0,0.0,3,5,770,0.0,1930,0.0,98144,47.5964,-122.29899999999999,1330,2580
5/19/2014,4,2.5,1700,7280,2.0,0.0,0.0,4,7,1700,0.0,1988,0.0,98031,47.4045,-122.171,1950,7475
9/29/2014,3,1.0,1120,10701,1.0,0.0,0.0,3,7,1120,0.0,1954,0.0,98106,47.5544,-122.35799999999999,1130,6350
8/14/2014,2,1.0,1070,4500,1.0,0.0,0.0,3,7,1070,0.0,1937,0.0,98115,47.6802,-122.29,1320,4465
4/9/2015,3,2.5,2070,9900,1.0,0.0,0.0,3,8,1420,650.0,1979,0.0,98023,47.2988,-122.37100000000001,2070,8250
5/1/2015,2,1.0,1040,7538,1.0,0.0,0.0,4,7,1040,0.0,1939,0.0,98133,47.7107,-122.352,1440,7530
10/17/2014,3,1.0,1700,11390,1.0,0.0,0.0,4,7,1700,0.0,1967,0.0,98003,47.3271,-122.323,1350,8164
9/25/2014,3,1.0,1300,5898,1.0,0.0,0.0,3,7,1300,0.0,1961,0.0,98178,47.5053,-122.255,1320,7619
3/20/2015,3,2.5,2653,4510,2.0,0.0,0.0,3,8,2653,0.0,2006,0.0,98031,47.4145,-122.166,2653,4927
1/27/2015,3,2.0,2290,16258,1.0,0.0,0.0,5,8,2290,0.0,1960,0.0,98058,47.4672,-122.165,1660,10530
11/13/2014,4,2.75,3820,26300,2.0,0.0,0.0,3,9,2850,970.0,2014,0.0,98028,47.7618,-122.26100000000001,1860,12136
5/5/2015,4,2.5,2210,49375,1.0,0.0,0.0,3,8,2210,0.0,1997,0.0,98038,47.3828,-122.071,2670,49385
5/5/2015,3,1.75,2390,6000,1.0,0.0,0.0,3,6,1240,1150.0,1908,0.0,98118,47.5362,-122.26799999999999,2020,6000
7/3/2014,4,1.75,2600,11325,1.0,0.0,0.0,4,7,1610,990.0,1969,0.0,98031,47.3954,-122.206,1720,11088
2/27/2015,2,1.0,860,5265,1.0,0.0,0.0,3,6,860,0.0,1931,0.0,98178,47.5048,-122.272,1650,8775
6/30/2014,4,2.5,3500,7048,2.0,0.0,0.0,3,9,3500,0.0,2005,0.0,98053,47.6811,-122.025,3920,7864
4/10/2015,3,3.0,2420,13959,1.0,0.0,0.0,4,8,1740,680.0,1988,0.0,98028,47.7486,-122.23,2570,13300
9/5/2014,4,2.5,2720,8666,2.0,0.0,0.0,3,9,2720,0.0,1992,0.0,98030,47.3846,-122.169,2410,8100
10/17/2014,5,2.25,2500,13500,1.0,0.0,0.0,3,7,1850,650.0,1979,0.0,98072,47.7564,-122.14399999999999,2300,9750
2/9/2015,3,1.75,1670,6720,1.0,0.0,0.0,3,7,1140,530.0,1980,0.0,98034,47.7198,-122.193,1670,7320
7/2/2014,5,2.25,2900,10300,1.0,0.0,0.0,3,8,1450,1450.0,1985,0.0,98006,47.5461,-122.15100000000001,2310,10300
8/12/2014,2,1.0,1640,14100,1.0,0.0,0.0,4,7,1140,500.0,1954,0.0,98006,47.5712,-122.14299999999999,1520,13527
7/23/2014,4,2.5,1890,15770,2.0,0.0,0.0,4,7,1890,0.0,1968,0.0,98166,47.4281,-122.34299999999999,2410,15256
2/24/2015,4,1.75,2950,9025,1.0,0.0,2.0,4,8,1780,1170.0,1975,0.0,98034,47.7128,-122.223,2120,9600
10/22/2014,4,2.5,2160,9528,2.0,0.0,0.0,3,9,2160,0.0,1992,0.0,98001,47.3341,-122.255,2280,9937
10/2/2014,4,3.0,3280,11060,2.0,0.0,0.0,3,8,2270,1010.0,1986,0.0,98056,47.5399,-122.181,2320,11004
7/10/2014,4,2.5,3360,22111,2.0,0.0,0.0,3,10,3360,0.0,1994,0.0,98075,47.5951,-122.01700000000001,3150,11374
8/22/2014,3,2.0,1320,8959,1.0,0.0,0.0,3,7,1320,0.0,1993,0.0,98042,47.3536,-122.14399999999999,1740,7316
3/4/2015,3,2.5,2650,7286,2.0,0.0,0.0,3,8,2650,0.0,1990,0.0,98059,47.5084,-122.154,2400,7220
6/2/2014,3,1.5,2030,8880,1.0,0.0,0.0,3,7,1330,700.0,1963,0.0,98108,47.5586,-122.311,2140,5592
5/29/2014,3,1.75,1590,11914,1.0,0.0,2.0,3,7,1090,500.0,1957,0.0,98188,47.4427,-122.274,1630,9052
8/11/2014,3,2.5,2440,7632,2.0,0.0,0.0,3,8,2440,0.0,1998,0.0,98003,47.3494,-122.301,2510,7903
6/19/2014,3,2.5,1940,9000,1.0,0.0,0.0,4,7,970,970.0,1948,0.0,98117,47.6933,-122.39299999999999,2190,7310
4/1/2015,3,2.5,2040,3810,2.0,0.0,0.0,3,8,2040,0.0,2006,0.0,98038,47.3537,-122.0,2370,4590
1/15/2015,3,2.25,2200,8750,1.0,0.0,0.0,4,7,1120,1080.0,1964,0.0,98166,47.476000000000006,-122.337,1460,10139
2/17/2015,3,1.75,1920,3300,1.0,0.0,0.0,4,8,960,960.0,1913,0.0,98112,47.6239,-122.29799999999999,1740,4000
4/3/2015,4,2.75,1800,7750,1.0,0.0,0.0,4,8,1400,400.0,1965,0.0,98177,47.7776,-122.384,1800,8275
6/12/2014,4,2.25,2180,7297,2.0,0.0,0.0,3,8,2180,0.0,1984,0.0,98074,47.6459,-122.05799999999999,2250,9781
2/28/2015,2,1.0,1010,5000,1.5,0.0,0.0,4,6,1010,0.0,1908,0.0,98105,47.6692,-122.29700000000001,1460,5000
1/8/2015,4,2.75,3320,10574,2.0,0.0,0.0,5,8,2220,0.0,1960,0.0,98056,47.5376,-122.18,2720,8330
2/9/2015,4,2.5,2370,4000,1.5,0.0,2.0,5,8,1980,390.0,1928,0.0,98144,47.601000000000006,-122.294,2440,5750
10/23/2014,5,1.75,1660,78408,1.5,0.0,0.0,3,6,1660,0.0,1915,0.0,98065,47.528999999999996,-121.837,1660,78408
11/5/2014,4,2.25,1950,7700,1.0,0.0,0.0,3,8,1350,600.0,1979,0.0,98058,47.4441,-122.125,2150,7350
4/8/2015,3,2.0,2590,14052,1.0,0.0,0.0,5,8,1720,870.0,1948,0.0,98133,47.7357,-122.333,1570,8162
5/11/2015,3,2.5,1930,64904,1.0,0.0,0.0,4,8,1930,0.0,1988,0.0,98042,47.346000000000004,-122.15700000000001,2350,57500
7/23/2014,2,1.0,1470,3864,1.0,0.0,0.0,4,7,1170,300.0,1916,0.0,98103,47.6638,-122.345,1570,3864
11/22/2014,4,1.0,800,8775,1.0,0.0,0.0,3,6,800,0.0,1943,0.0,98166,47.48,-122.336,1310,8775
5/13/2014,5,2.75,3150,7119,2.0,0.0,0.0,3,9,3150,0.0,2013,0.0,98052,47.6759,-122.15100000000001,1560,8384
10/23/2014,3,2.25,2030,16200,2.0,0.0,0.0,3,8,2030,0.0,1984,0.0,98027,47.5162,-122.057,2660,17958
7/21/2014,3,2.0,1450,11204,1.0,0.0,0.0,3,7,1450,0.0,2003,0.0,98001,47.2639,-122.25200000000001,1520,9518
2/2/2015,3,1.75,1510,10248,1.0,0.0,0.0,3,7,1510,0.0,1969,0.0,98023,47.2929,-122.37100000000001,1510,9753
10/27/2014,3,2.5,3030,45004,2.0,0.0,0.0,3,9,3030,0.0,1987,0.0,98077,47.7721,-122.09299999999999,3080,35781
9/5/2014,4,2.0,2050,4400,1.5,0.0,0.0,4,9,2050,0.0,1922,0.0,98102,47.644,-122.319,2320,5500
4/28/2015,3,1.0,1000,7636,1.0,0.0,0.0,2,7,1000,0.0,1952,0.0,98166,47.472,-122.344,1150,7600
7/25/2014,3,2.25,2370,10289,1.0,0.0,0.0,4,9,1590,780.0,1977,0.0,98005,47.592,-122.166,2500,10004
4/16/2015,6,1.75,2240,11180,2.0,0.0,0.0,4,7,2240,0.0,1955,0.0,98198,47.42,-122.323,1590,7955
7/29/2014,3,2.0,1810,10530,1.0,0.0,2.0,3,8,1810,0.0,1991,0.0,98022,47.1913,-122.012,1910,10450
4/8/2015,2,1.0,1070,5000,1.0,0.0,0.0,3,7,1070,0.0,1924,0.0,98103,47.6666,-122.331,1710,5000
7/3/2014,4,2.0,2490,9525,2.0,0.0,0.0,5,9,2490,0.0,1968,0.0,98040,47.5639,-122.21700000000001,2770,9525
10/7/2014,4,2.5,1960,5238,2.0,0.0,0.0,3,7,1960,0.0,2003,0.0,98038,47.3483,-122.052,1800,5894
6/2/2014,3,2.75,2930,5569,1.0,0.0,0.0,3,9,1860,1070.0,2004,0.0,98072,47.7648,-122.164,2580,11045
7/22/2014,4,2.0,1510,3500,1.5,0.0,0.0,5,7,1510,0.0,1911,0.0,98103,47.6794,-122.35700000000001,1820,3750
8/26/2014,3,1.75,1420,8250,1.0,0.0,0.0,3,7,1420,0.0,1954,0.0,98133,47.7535,-122.354,1740,8000
5/1/2015,3,1.75,1740,11547,1.0,0.0,0.0,3,7,1740,0.0,1954,0.0,98178,47.4945,-122.22,880,78408
4/24/2015,4,1.75,2560,43995,2.0,0.0,0.0,4,7,2560,0.0,1962,0.0,98052,47.6945,-122.09299999999999,2560,14764
11/6/2014,4,3.5,3040,8414,2.0,0.0,0.0,3,9,2420,620.0,2010,0.0,98059,47.5222,-122.15700000000001,3470,8066
9/9/2014,3,1.75,2500,6840,1.0,0.0,0.0,3,8,1300,1200.0,1957,0.0,98125,47.7222,-122.32,1580,8691
10/17/2014,4,1.75,1275,20000,1.0,0.0,0.0,4,6,1275,0.0,1991,0.0,98070,47.3796,-122.49,1660,20000
7/18/2014,4,2.5,2580,5823,2.0,0.0,0.0,3,8,2580,0.0,2002,0.0,98065,47.5374,-121.875,2380,5823
7/23/2014,4,1.0,1000,7134,1.0,0.0,0.0,3,6,1000,0.0,1943,0.0,98178,47.4897,-122.24,1020,7138
12/29/2014,4,1.0,1000,7134,1.0,0.0,0.0,3,6,1000,0.0,1943,0.0,98178,47.4897,-122.24,1020,7138
12/5/2014,2,1.0,1070,32633,1.0,0.0,0.0,4,6,1070,0.0,1930,0.0,98059,47.4716,-122.07799999999999,1360,32156
10/21/2014,3,2.0,1390,13464,1.0,0.0,0.0,4,7,1390,0.0,1987,0.0,98030,47.3581,-122.17299999999999,1720,12080
4/16/2015,4,1.75,2500,7690,1.0,0.0,0.0,3,7,1250,1250.0,1973,0.0,98155,47.7713,-122.307,2040,8646
9/22/2014,4,2.75,2270,10460,2.0,0.0,0.0,3,9,2270,0.0,1965,0.0,98040,47.5603,-122.22200000000001,2610,10180
1/26/2015,3,1.0,1900,14400,1.0,0.0,0.0,4,7,1300,600.0,1954,0.0,98166,47.4147,-122.337,1940,14400
12/3/2014,2,1.0,990,3120,1.0,0.0,2.0,5,7,790,200.0,1907,0.0,98103,47.68,-122.353,1930,3120
3/24/2015,4,1.5,1550,19800,1.0,0.0,0.0,4,7,1050,500.0,1969,0.0,98001,47.3117,-122.27,1640,22654
6/4/2014,4,1.75,2200,7475,1.0,0.0,0.0,5,7,1100,1100.0,1955,0.0,98118,47.543,-122.28,1600,5766
8/6/2014,4,2.5,1910,4862,2.0,0.0,0.0,3,7,1910,0.0,2005,0.0,98038,47.3607,-122.03399999999999,2010,5091
10/6/2014,4,1.0,1750,9600,1.5,0.0,0.0,4,7,1750,0.0,1954,0.0,98006,47.5759,-122.137,1750,10530
8/5/2014,3,2.5,2440,5750,2.0,0.0,2.0,3,9,1980,460.0,2000,0.0,98116,47.565,-122.381,1520,5750
6/5/2014,3,2.5,1640,29970,2.0,0.0,0.0,3,7,1640,0.0,1992,0.0,98053,47.6359,-121.97399999999999,1580,28399
8/28/2014,5,2.5,2760,11340,2.0,0.0,0.0,4,9,2760,0.0,1978,0.0,98059,47.4769,-122.141,2470,11340
12/10/2014,4,2.5,1820,7912,2.0,0.0,0.0,3,7,1820,0.0,1994,0.0,98038,47.3845,-122.029,1820,8168
8/19/2014,3,2.5,2110,5608,1.0,0.0,0.0,3,8,1340,770.0,2013,0.0,98033,47.6743,-122.184,2040,9363
9/17/2014,5,2.5,3040,9570,1.0,0.0,2.0,4,8,1640,1400.0,1966,0.0,98006,47.5651,-122.164,2920,8800
3/26/2015,4,2.5,2990,10400,2.0,0.0,0.0,3,9,2990,0.0,2002,0.0,98166,47.4508,-122.359,2140,17449
10/1/2014,4,2.5,3520,15420,2.0,0.0,0.0,3,10,3520,0.0,1991,0.0,98074,47.6375,-122.016,3400,21455
4/23/2015,4,2.75,2440,69415,1.0,0.0,0.0,4,8,1910,530.0,1989,0.0,98075,47.5944,-122.042,2770,24361
11/20/2014,4,3.0,2090,7500,1.0,0.0,0.0,3,7,1370,720.0,1986,0.0,98056,47.4888,-122.182,1810,7650
12/4/2014,3,2.25,1430,7222,2.0,0.0,0.0,3,7,1430,0.0,1993,0.0,98056,47.5112,-122.19,1430,7220
10/1/2014,4,2.25,2180,10754,1.0,0.0,0.0,5,7,1100,1080.0,1954,0.0,98133,47.7711,-122.34100000000001,1810,6929
3/24/2015,4,2.25,2180,10754,1.0,0.0,0.0,5,7,1100,1080.0,1954,0.0,98133,47.7711,-122.34100000000001,1810,6929
12/23/2014,5,3.0,3450,9914,2.0,0.0,0.0,3,9,3450,0.0,2004,0.0,98023,47.2813,-122.345,2860,9721
8/11/2014,3,2.25,1450,7562,2.0,0.0,0.0,3,7,1450,0.0,1994,0.0,98056,47.5038,-122.189,1650,7625
5/20/2014,4,2.5,3230,7331,2.0,0.0,0.0,3,10,3230,0.0,2004,0.0,98075,47.5823,-121.97,3480,7447
6/9/2014,3,1.75,1640,13500,1.0,0.0,0.0,3,7,1110,530.0,1940,0.0,98125,47.7164,-122.304,1770,12600
10/27/2014,3,3.0,1590,7750,1.0,0.0,0.0,3,7,1060,530.0,1997,0.0,98038,47.3624,-122.045,1680,7500
4/29/2015,4,2.0,2020,2849,2.0,0.0,0.0,3,7,2020,0.0,1960,0.0,98115,47.6831,-122.329,1910,3120
8/5/2014,3,3.0,4040,14338,2.0,0.0,0.0,3,10,3030,1010.0,1986,0.0,98077,47.7268,-122.06,3360,14142
3/13/2015,4,2.25,2130,5337,2.0,0.0,0.0,3,7,2130,0.0,2001,0.0,98019,47.7237,-121.959,2300,6930
1/21/2015,4,2.25,2550,7800,1.0,0.0,0.0,3,8,1580,970.0,1968,0.0,98052,47.6283,-122.095,2420,8050
11/11/2014,4,2.25,2510,11585,2.0,0.0,0.0,4,8,2510,0.0,1969,0.0,98040,47.5483,-122.226,2450,9691
6/25/2014,3,2.0,1410,9600,1.0,0.0,0.0,4,7,1410,0.0,1983,0.0,98072,47.7591,-122.146,1410,9600
5/15/2014,3,2.0,1650,7352,1.0,0.0,0.0,3,7,1160,490.0,1979,0.0,98058,47.4612,-122.169,1710,7350
9/5/2014,4,2.5,2120,13780,2.0,0.0,0.0,3,8,2120,0.0,1993,0.0,98146,47.4987,-122.365,1880,12000
8/1/2014,4,1.5,2040,10726,1.0,0.0,0.0,3,7,1380,660.0,1954,0.0,98177,47.772,-122.35799999999999,1610,10020
12/10/2014,4,1.0,1550,7620,1.5,0.0,0.0,3,7,1550,0.0,1957,0.0,98106,47.5287,-122.35,1450,7620
9/17/2014,3,2.75,1980,3128,2.0,0.0,0.0,4,9,1980,0.0,1979,0.0,98008,47.6109,-122.11399999999999,1950,2856
6/18/2014,3,2.5,1600,26977,2.0,0.0,0.0,3,8,1600,0.0,2005,0.0,98019,47.7736,-121.90100000000001,1790,27743
5/12/2014,4,2.75,3300,12090,2.0,0.0,0.0,3,8,3300,0.0,1953,0.0,98004,47.6294,-122.21799999999999,3180,12239
7/28/2014,4,2.5,3840,16619,2.0,0.0,1.0,4,10,3840,0.0,1983,0.0,98040,47.5634,-122.213,3600,16553
4/30/2015,2,1.0,1220,10000,1.0,0.0,0.0,5,7,1220,0.0,1950,0.0,98028,47.7405,-122.241,2000,9600
3/9/2015,5,2.25,2720,8800,1.0,0.0,0.0,4,7,1500,1220.0,1958,0.0,98008,47.5976,-122.118,2110,8800
6/19/2014,4,1.75,1530,8750,1.5,0.0,0.0,4,7,1530,0.0,1968,0.0,98058,47.4556,-122.15700000000001,1390,8750
3/6/2015,3,3.5,1710,2096,2.0,0.0,0.0,3,8,1290,420.0,2008,0.0,98122,47.6055,-122.305,1630,1543
8/25/2014,4,1.75,3730,16980,1.0,0.0,0.0,4,7,2150,1580.0,1974,0.0,98022,47.1775,-122.022,1880,16963
4/22/2015,2,1.0,940,5000,1.0,0.0,0.0,4,7,940,0.0,1937,0.0,98117,47.6879,-122.385,1560,4500
6/18/2014,4,2.5,1820,6753,2.0,0.0,0.0,3,7,1820,0.0,1994,0.0,98038,47.3845,-122.03200000000001,1820,7107
9/12/2014,3,3.25,1510,2000,2.0,0.0,0.0,3,9,1330,180.0,2001,0.0,98116,47.5815,-122.402,1510,1352
8/6/2014,3,2.0,1290,1213,3.0,0.0,0.0,3,8,1290,0.0,2001,0.0,98103,47.6609,-122.344,1290,3235
4/17/2015,3,2.0,1570,5250,1.0,0.0,0.0,3,7,1570,0.0,1998,0.0,98092,47.3163,-122.18799999999999,1570,5250
4/27/2015,4,2.5,1930,6957,2.0,0.0,0.0,3,8,1930,0.0,1995,0.0,98055,47.4309,-122.191,2090,6996
3/18/2015,3,2.5,1550,8134,2.0,0.0,0.0,3,7,1550,0.0,1991,0.0,98031,47.403999999999996,-122.191,1550,8134
11/4/2014,3,2.5,2990,32239,2.0,0.0,0.0,4,8,2990,0.0,1978,0.0,98077,47.7718,-122.095,2990,36497
7/23/2014,3,2.5,2000,7251,2.0,0.0,0.0,3,9,2000,0.0,1995,0.0,98034,47.7067,-122.2,2450,8118
2/12/2015,4,1.5,2390,7480,1.5,0.0,2.0,3,7,2390,0.0,1920,0.0,98178,47.504,-122.227,2850,6867
9/9/2014,3,1.75,2910,37461,1.0,0.0,0.0,4,7,1530,1380.0,1967,0.0,98052,47.7015,-122.164,2520,18295
1/5/2015,4,2.25,2200,9351,1.0,0.0,0.0,5,7,1290,910.0,1962,0.0,98133,47.7448,-122.333,1910,8660
12/23/2014,3,2.25,1860,5028,2.0,0.0,0.0,3,8,1860,0.0,2012,0.0,98019,47.7318,-121.98200000000001,2320,5465
12/3/2014,2,1.0,950,3960,1.0,0.0,0.0,3,7,950,0.0,1941,0.0,98103,47.6885,-122.337,1320,4050
7/30/2014,3,1.75,1600,9135,1.0,0.0,0.0,5,7,1600,0.0,1955,0.0,98006,47.5724,-122.179,1580,9800
12/19/2014,3,2.5,2250,11632,2.0,0.0,0.0,3,8,2250,0.0,1988,0.0,98056,47.5272,-122.169,2360,11632
1/7/2015,3,2.5,2280,10255,2.0,0.0,0.0,4,8,2280,0.0,1985,0.0,98058,47.4334,-122.161,2310,10094
7/17/2014,2,1.0,940,5120,1.0,0.0,0.0,3,7,940,0.0,1909,0.0,98122,47.6073,-122.30799999999999,1300,5120
4/3/2015,3,2.5,1530,8500,1.0,0.0,0.0,5,7,1030,500.0,1996,0.0,98038,47.3592,-122.046,1850,8140
11/14/2014,5,1.75,2190,27260,1.0,0.0,0.0,4,7,2190,0.0,1947,0.0,98166,47.4546,-122.337,1620,39480
2/25/2015,3,2.0,2350,15021,1.0,0.0,0.0,4,8,1770,580.0,1976,0.0,98004,47.6408,-122.219,3530,15715
5/6/2014,4,2.0,1440,7680,1.0,0.0,0.0,3,7,1200,240.0,1971,0.0,98034,47.7245,-122.2,1460,9660
5/12/2015,3,2.5,2200,4052,2.0,0.0,0.0,3,8,2200,0.0,2005,0.0,98058,47.4362,-122.178,2310,5082
10/28/2014,4,3.0,2290,8250,2.0,0.0,0.0,3,9,2290,0.0,1990,0.0,98042,47.3739,-122.156,2290,8250
9/8/2014,4,3.0,4040,19700,2.0,0.0,0.0,3,11,4040,0.0,1987,0.0,98052,47.7205,-122.12700000000001,3930,21887
7/22/2014,4,2.5,2610,3277,1.5,0.0,0.0,5,8,1920,690.0,1922,0.0,98103,47.6636,-122.33,1810,3277
9/3/2014,3,2.5,1490,2138,2.0,0.0,0.0,3,7,1490,0.0,2005,0.0,98055,47.4324,-122.197,1490,2094
9/19/2014,4,2.5,2450,5280,2.0,0.0,0.0,3,8,2450,0.0,2003,0.0,98011,47.7734,-122.22399999999999,2300,4674
3/12/2015,3,2.5,3130,8750,2.0,0.0,0.0,3,10,3130,0.0,1991,0.0,98052,47.6954,-122.103,2860,9003
7/8/2014,2,2.0,1270,1372,3.0,0.0,0.0,3,8,1270,0.0,2000,0.0,98115,47.6776,-122.318,1610,3090
9/16/2014,3,1.75,2120,10875,1.0,0.0,2.0,3,8,1540,580.0,1977,0.0,98146,47.504,-122.382,2460,11760
9/23/2014,3,1.5,1670,8230,1.0,0.0,0.0,5,7,1670,0.0,1954,0.0,98001,47.2613,-122.255,2077,4910
7/22/2014,3,2.25,2070,11576,2.0,0.0,0.0,3,7,2070,0.0,1974,0.0,98001,47.3417,-122.271,1890,7519
7/15/2014,2,1.0,1420,5332,1.0,0.0,0.0,3,8,1070,350.0,1953,0.0,98105,47.6694,-122.275,2400,5406
8/19/2014,3,1.0,940,7980,1.0,0.0,0.0,4,7,940,0.0,1960,0.0,98032,47.3838,-122.289,1150,8050
12/2/2014,3,1.75,1920,9102,1.0,0.0,0.0,3,7,1920,0.0,1968,0.0,98072,47.7487,-122.08200000000001,1920,9760
11/10/2014,3,2.5,3545,9816,1.0,0.0,0.0,3,10,2610,935.0,2005,0.0,98027,47.5534,-122.07799999999999,3630,7704
3/19/2015,3,2.0,1260,5460,1.0,0.0,0.0,3,7,1260,0.0,1972,0.0,98034,47.7355,-122.18,1510,5460
10/9/2014,5,2.5,2340,7200,1.0,0.0,0.0,3,7,1300,1040.0,1975,0.0,98034,47.7206,-122.211,1930,7221
11/5/2014,3,2.25,2590,9263,1.0,0.0,0.0,5,8,1440,1150.0,1977,0.0,98028,47.7691,-122.262,2580,9450
12/31/2014,3,1.75,1220,9732,1.0,0.0,0.0,3,7,1220,0.0,1965,0.0,98011,47.7736,-122.214,1630,10007
2/22/2015,3,1.0,1400,10403,1.0,0.0,0.0,4,6,1400,0.0,1976,0.0,98038,47.361999999999995,-122.029,1230,10209
4/21/2015,3,2.75,2360,16117,1.0,0.0,0.0,4,8,1710,650.0,1983,0.0,98006,47.5698,-122.12100000000001,2120,16117
10/14/2014,3,1.75,1870,9897,1.0,0.0,0.0,4,8,1870,0.0,1960,0.0,98040,47.5505,-122.221,1900,10005
5/20/2014,3,2.5,2830,5802,2.0,0.0,0.0,3,9,2830,0.0,2001,0.0,98028,47.7605,-122.234,2500,5788
1/8/2015,3,2.5,2260,3640,2.0,0.0,0.0,3,8,2260,0.0,1994,0.0,98072,47.7356,-122.15700000000001,2350,3710
6/12/2014,4,2.5,3140,9225,1.0,0.0,2.0,5,9,1770,1370.0,1966,0.0,98055,47.4904,-122.226,2460,9600
1/28/2015,3,1.75,1240,8659,1.0,0.0,0.0,5,7,1240,0.0,1986,0.0,98042,47.3663,-122.089,1490,8223
6/26/2014,4,3.5,3450,7832,2.0,0.0,0.0,3,10,3450,0.0,2007,0.0,98006,47.5637,-122.12299999999999,3220,8567
3/5/2015,3,2.25,2570,8491,2.0,0.0,0.0,4,8,2570,0.0,1989,0.0,98042,47.3759,-122.125,2400,8049
11/4/2014,3,2.0,1510,3413,2.0,0.0,0.0,3,7,1510,0.0,1985,0.0,98031,47.3912,-122.167,1570,3777
12/9/2014,4,2.25,2390,11250,2.0,0.0,0.0,3,9,2390,0.0,1988,0.0,98023,47.3305,-122.37100000000001,2480,11250
