,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,zipcode,lat,long,sqft_living15,sqft_lot15,renovated,MHI
174,4.0,2.25,2590.0,8190.0,2.0,0.0,0.0,4,8,2590.0,0.0,1980,98006,47.5619,-122.125,2260.0,8335.0,0,174412.0
175,3.0,2.5,1120.0,1100.0,2.0,0.0,0.0,3,8,820.0,300.0,2008,98122,47.6106,-122.31,1590.0,1795.0,0,98534.0
176,5.0,2.75,1970.0,5400.0,1.0,0.0,0.0,3,7,1320.0,650.0,1986,98144,47.5868,-122.30799999999999,1280.0,2150.0,0,69209.0
177,3.0,1.0,1220.0,4800.0,1.0,0.0,0.0,3,6,1220.0,0.0,1901,98122,47.6101,-122.307,1200.0,4800.0,0,114531.0
178,3.0,1.5,1950.0,7560.0,1.0,0.0,2.0,4,7,1320.0,630.0,1975,98022,47.1976,-121.999,1950.0,8941.0,0,74127.0
179,2.0,1.0,1350.0,8220.0,1.0,0.0,0.0,3,7,1060.0,290.0,1949,98177,47.7224,-122.35799999999999,1540.0,8280.0,0,92266.0
180,3.0,2.5,1670.0,5797.0,2.0,0.0,0.0,3,7,1670.0,0.0,1988,98030,47.3505,-122.179,1670.0,6183.0,0,71781.0
181,4.0,3.0,2380.0,5125.0,1.5,0.0,0.0,4,7,1680.0,700.0,1925,98126,47.5384,-122.376,1410.0,5375.0,0,128398.0
182,4.0,3.0,2440.0,9600.0,2.0,0.0,0.0,5,7,2440.0,0.0,1961,98034,47.7044,-122.2,2290.0,9600.0,0,117083.0
183,2.0,1.5,1050.0,3419.0,2.0,0.0,0.0,3,7,1050.0,0.0,1996,98038,47.3848,-122.039,1050.0,3417.0,0,121696.0
184,4.0,2.75,3130.0,13412.0,2.0,0.0,0.0,3,9,2140.0,990.0,1993,98052,47.6993,-122.102,2260.0,9984.0,0,151786.0
185,5.0,3.0,4090.0,12850.0,1.0,0.0,2.0,4,10,2090.0,2000.0,1986,98033,47.6627,-122.18799999999999,2540.0,10270.0,0,162583.0
186,4.0,1.75,1490.0,10000.0,1.0,0.0,0.0,4,8,1100.0,390.0,1969,98023,47.3099,-122.37899999999999,2190.0,8910.0,0,108824.0
187,3.0,2.5,1900.0,8744.0,2.0,0.0,0.0,3,8,1900.0,0.0,1987,98074,47.62,-122.04299999999999,2030.0,8744.0,0,176950.0
188,4.0,1.0,1330.0,2400.0,1.5,0.0,0.0,4,6,1330.0,0.0,1901,98103,47.65,-122.34,1330.0,4400.0,0,146125.0
189,3.0,2.25,2230.0,10026.0,1.0,0.0,0.0,3,8,1430.0,800.0,1975,98052,47.6647,-122.15299999999999,2230.0,9340.0,0,130135.0
190,3.0,1.75,1650.0,9480.0,1.0,0.0,0.0,3,7,1220.0,430.0,1977,98034,47.726000000000006,-122.191,1540.0,8400.0,0,109727.0
191,3.0,1.0,1190.0,8820.0,1.0,0.0,0.0,3,6,1190.0,0.0,1959,98058,47.4616,-122.184,1230.0,7980.0,0,86818.0
192,3.0,2.5,2140.0,9897.0,1.0,0.0,0.0,4,8,2140.0,0.0,1959,98040,47.5505,-122.219,2680.0,10083.0,0,203875.0
193,3.0,2.5,2180.0,7508.0,1.0,0.0,0.0,4,7,1420.0,760.0,1962,98133,47.7606,-122.336,1900.0,7818.0,0,114688.0
194,3.0,1.0,1060.0,10228.0,1.0,0.0,0.0,3,7,1060.0,0.0,1948,98155,47.7481,-122.3,1570.0,10228.0,0,115000.0
195,3.0,2.5,1690.0,5025.0,2.0,0.0,0.0,3,8,1690.0,0.0,2003,98023,47.2779,-122.34700000000001,2550.0,5001.0,0,86842.0
196,4.0,2.0,1970.0,6480.0,1.5,0.0,0.0,5,7,1130.0,840.0,1920,98108,47.5511,-122.31200000000001,1500.0,6480.0,0,85659.0
197,3.0,2.5,2150.0,4084.0,2.0,0.0,0.0,3,8,2150.0,0.0,2007,98126,47.5488,-122.37200000000001,1750.0,2385.0,0,40096.0
198,3.0,2.5,1910.0,66211.0,2.0,0.0,0.0,3,7,1910.0,0.0,1997,98024,47.5385,-121.911,2330.0,67268.0,0,139094.0
199,3.0,1.75,1350.0,155073.0,1.0,0.0,0.0,4,7,1350.0,0.0,1969,98038,47.4058,-121.994,1560.0,50965.0,0,106667.0
200,3.0,1.0,860.0,11725.0,1.0,0.0,0.0,4,6,860.0,0.0,1943,98056,47.5093,-122.184,1300.0,9514.0,0,113525.0
201,3.0,2.5,1940.0,14952.0,2.0,0.0,0.0,3,8,1940.0,0.0,1994,98042,47.3777,-122.165,2030.0,10450.0,0,98333.0
202,3.0,1.0,1010.0,5000.0,1.0,0.0,0.0,3,7,1010.0,0.0,1952,98107,47.675,-122.39399999999999,1680.0,5000.0,0,104979.0
203,3.0,1.5,1300.0,7370.0,1.0,0.0,0.0,4,7,900.0,400.0,1976,98023,47.3025,-122.37,1430.0,7500.0,0,83571.0
204,3.0,1.0,910.0,8450.0,1.0,0.0,0.0,4,6,910.0,0.0,1962,98059,47.4787,-122.15799999999999,1400.0,8040.0,0,111824.0
205,4.0,1.75,2480.0,11010.0,1.0,0.0,0.0,4,9,1630.0,850.0,1966,98040,47.5378,-122.219,2770.0,10744.0,0,218393.0
206,3.0,2.5,2440.0,4587.0,2.0,0.0,0.0,3,8,2440.0,0.0,2010,98052,47.7073,-122.11399999999999,2750.0,4587.0,0,212961.0
207,3.0,1.0,1010.0,5864.0,1.0,0.0,0.0,3,7,1010.0,0.0,1915,98116,47.5733,-122.381,1290.0,5000.0,0,131418.0
208,2.0,0.75,900.0,9600.0,1.0,0.0,0.0,3,6,900.0,0.0,1941,98166,47.4604,-122.339,1250.0,14280.0,0,73977.0
209,6.0,3.0,2300.0,3404.0,2.0,0.0,0.0,3,7,1600.0,700.0,1920,98133,47.7067,-122.34299999999999,1560.0,1312.0,1,109919.0
210,4.0,2.25,1550.0,7579.0,2.0,0.0,0.0,3,8,1550.0,0.0,1993,98038,47.354,-122.04700000000001,1630.0,6397.0,0,96682.0
211,3.0,2.25,1270.0,1566.0,2.0,0.0,0.0,3,8,1060.0,210.0,2014,98105,47.6647,-122.28399999999999,1160.0,1327.0,0,167670.0
212,4.0,2.5,2240.0,12032.0,1.0,0.0,0.0,3,9,2240.0,0.0,1983,98074,47.6143,-122.01700000000001,2520.0,12368.0,0,177284.0
213,3.0,2.5,2714.0,17936.0,2.0,0.0,0.0,3,9,2714.0,0.0,2005,98001,47.3185,-122.275,2590.0,18386.0,0,90343.0
214,4.0,2.75,1720.0,6270.0,2.0,0.0,0.0,3,8,1720.0,0.0,1978,98118,47.5458,-122.26799999999999,2130.0,8700.0,0,90208.0
215,2.0,1.0,850.0,16400.0,1.0,0.0,0.0,3,6,850.0,0.0,1923,98168,47.4889,-122.29899999999999,1100.0,14459.0,0,49167.0
216,5.0,3.0,3300.0,33474.0,1.0,0.0,3.0,3,9,1870.0,1430.0,1957,98040,47.5673,-122.21,3836.0,20953.0,1,193611.0
217,3.0,2.5,2250.0,5692.0,2.0,0.0,0.0,3,8,2250.0,0.0,2000,98146,47.5133,-122.37899999999999,1320.0,5390.0,0,130156.0
218,2.0,2.25,3900.0,14864.0,1.0,0.0,3.0,3,8,1950.0,1950.0,1947,98144,47.5884,-122.291,2580.0,5184.0,0,141360.0
219,2.0,1.5,1320.0,10800.0,1.0,0.0,0.0,4,8,1320.0,0.0,1947,98177,47.7145,-122.367,2120.0,12040.0,0,151591.0
220,4.0,2.5,2760.0,6440.0,2.0,0.0,0.0,3,10,2760.0,0.0,1999,98075,47.5836,-122.02600000000001,3070.0,8127.0,0,153814.0
221,3.0,2.0,1750.0,9750.0,1.0,0.0,0.0,3,7,1350.0,400.0,1961,98198,47.398,-122.29899999999999,1900.0,10125.0,0,45918.0
222,4.0,2.25,2330.0,19436.0,2.0,0.0,0.0,3,8,2330.0,0.0,1987,98011,47.7663,-122.215,1910.0,10055.0,0,97193.0
223,3.0,2.25,2220.0,16020.0,1.0,0.0,0.0,4,8,1780.0,440.0,1966,98030,47.3758,-122.21700000000001,2080.0,9583.0,0,62368.0
224,3.0,2.25,2020.0,8379.0,2.0,0.0,0.0,3,7,2020.0,0.0,1994,98038,47.3828,-122.023,2020.0,8031.0,0,121696.0
225,3.0,2.25,1250.0,7500.0,1.0,0.0,0.0,5,7,1250.0,0.0,1942,98146,47.5123,-122.37299999999999,1280.0,7392.0,0,130156.0
226,2.0,2.0,1510.0,6516.0,1.0,0.0,0.0,3,8,1510.0,0.0,2005,98053,47.7076,-122.01299999999999,1640.0,6009.0,0,113807.0
227,4.0,2.25,1720.0,9753.0,1.0,0.0,0.0,4,7,1120.0,600.0,1978,98023,47.2922,-122.37100000000001,1510.0,9753.0,0,67868.0
228,3.0,1.0,1430.0,15246.0,1.0,0.0,0.0,4,7,980.0,450.0,1961,98031,47.4075,-122.214,1960.0,13068.0,0,75461.0
229,3.0,2.5,1480.0,4729.0,2.0,0.0,0.0,3,7,1480.0,0.0,2004,98053,47.6794,-122.03399999999999,2250.0,4729.0,0,173940.0
230,2.0,1.75,1450.0,15798.0,2.0,1.0,4.0,3,7,1230.0,220.0,1915,98166,47.4497,-122.375,2030.0,13193.0,1,104412.0
231,4.0,2.75,2280.0,15347.0,1.0,0.0,0.0,5,7,2280.0,0.0,1960,98059,47.5218,-122.164,2280.0,15347.0,0,136500.0
232,6.0,2.75,2940.0,7350.0,1.0,0.0,0.0,3,8,1780.0,1160.0,1978,98023,47.3103,-122.339,2120.0,8236.0,0,75107.0
233,2.0,1.0,1000.0,10200.0,1.0,0.0,0.0,3,6,1000.0,0.0,1961,98024,47.5687,-121.899,1150.0,13702.0,0,109828.0
234,3.0,1.5,2480.0,5280.0,1.5,0.0,0.0,5,7,1620.0,860.0,1947,98108,47.5575,-122.303,2090.0,4800.0,0,54453.0
235,5.0,4.0,3760.0,28040.0,2.0,0.0,0.0,3,10,3760.0,0.0,1983,98033,47.6489,-122.18299999999999,3430.0,35096.0,0,129306.0
236,3.0,2.0,2220.0,94300.0,1.0,0.0,0.0,5,7,1640.0,580.0,1976,98010,47.3459,-121.95,2070.0,80100.0,0,109125.0
237,4.0,1.0,1970.0,4740.0,1.5,0.0,0.0,3,7,1670.0,300.0,1904,98122,47.6136,-122.303,1510.0,4740.0,1,98534.0
238,3.0,3.5,3830.0,221284.0,2.0,0.0,0.0,3,10,3530.0,300.0,1993,98077,47.7641,-122.023,2920.0,148539.0,0,148281.0
239,6.0,2.5,4410.0,14034.0,1.0,0.0,2.0,4,9,2350.0,2060.0,1965,98003,47.3376,-122.324,2600.0,13988.0,0,99605.0
240,3.0,1.75,1430.0,8505.0,1.0,0.0,0.0,4,7,1430.0,0.0,1968,98003,47.3173,-122.319,1190.0,8640.0,0,60000.0
241,2.0,1.0,830.0,6000.0,1.0,0.0,0.0,3,6,830.0,0.0,1940,98126,47.5308,-122.376,830.0,4960.0,0,128398.0
242,2.0,1.0,1430.0,5000.0,1.5,0.0,0.0,2,7,1430.0,0.0,1925,98115,47.6727,-122.29899999999999,1450.0,3750.0,0,122019.0
243,3.0,1.0,1300.0,8316.0,1.0,0.0,0.0,4,6,1300.0,0.0,1954,98002,47.3221,-122.21600000000001,1260.0,8316.0,0,61054.0
244,2.0,1.0,1030.0,3060.0,1.0,0.0,2.0,4,7,790.0,240.0,1918,98103,47.6779,-122.353,1390.0,3060.0,0,138750.0
245,3.0,2.5,2740.0,11872.0,2.0,0.0,0.0,3,9,2740.0,0.0,1990,98023,47.3076,-122.395,2570.0,10377.0,0,108824.0
246,4.0,2.5,3650.0,8354.0,1.0,1.0,4.0,3,9,1830.0,1820.0,2000,98074,47.6338,-122.072,3120.0,18841.0,0,180094.0
247,2.0,1.5,720.0,5120.0,1.0,0.0,0.0,3,6,720.0,0.0,1954,98106,47.5218,-122.35700000000001,1150.0,2566.0,0,70347.0
248,4.0,2.0,2010.0,7312.0,1.0,0.0,0.0,4,7,2010.0,0.0,1976,98002,47.2785,-122.213,2010.0,7650.0,0,53375.0
249,3.0,1.75,1560.0,3000.0,1.0,0.0,0.0,4,6,770.0,790.0,1918,98103,47.6846,-122.345,1390.0,3000.0,0,153980.0
250,3.0,2.0,1810.0,7209.0,1.0,0.0,0.0,4,7,1240.0,570.0,1978,98032,47.3656,-122.27799999999999,1750.0,7209.0,0,65062.0
251,4.0,2.5,3360.0,7685.0,2.0,0.0,0.0,3,9,3360.0,0.0,2001,98058,47.4369,-122.111,3060.0,6567.0,0,118462.0
252,3.0,2.25,1510.0,36224.0,2.0,0.0,0.0,3,8,1510.0,0.0,1991,98045,47.4616,-121.711,1730.0,36224.0,0,105469.0
253,3.0,1.0,1400.0,3538.0,1.0,0.0,0.0,3,7,800.0,600.0,1953,98118,47.5405,-122.27,1620.0,6331.0,0,90208.0
254,3.0,2.5,1730.0,7442.0,2.0,0.0,0.0,3,7,1730.0,0.0,1987,98030,47.3507,-122.178,1630.0,6458.0,0,71781.0
255,2.0,2.0,1420.0,9191.0,1.5,0.0,2.0,5,7,1420.0,0.0,1928,98115,47.6979,-122.32,1420.0,6816.0,0,98421.0
256,4.0,1.75,2360.0,7620.0,1.0,0.0,0.0,4,7,1180.0,1180.0,1955,98106,47.5278,-122.345,1910.0,7620.0,0,67788.0
257,3.0,1.75,1580.0,11455.0,1.0,0.0,0.0,4,7,1200.0,380.0,1974,98059,47.4756,-122.147,1550.0,10650.0,0,111824.0
258,3.0,1.0,1230.0,10170.0,1.0,0.0,0.0,3,7,1230.0,0.0,1979,98045,47.4437,-121.772,1380.0,10098.0,0,105469.0
259,4.0,2.5,2460.0,4425.0,2.0,0.0,0.0,3,8,2460.0,0.0,2006,98052,47.7048,-122.109,2990.0,5659.0,0,212961.0
260,3.0,1.0,1660.0,4400.0,1.5,0.0,0.0,3,8,1460.0,200.0,1911,98112,47.6362,-122.302,1660.0,4400.0,0,195263.0
261,3.0,1.75,1270.0,8470.0,1.0,0.0,0.0,4,7,1270.0,0.0,1960,98198,47.4207,-122.29,1600.0,8470.0,0,48125.0
262,3.0,2.25,2100.0,40510.0,2.0,0.0,0.0,3,10,1320.0,780.0,1979,98074,47.6154,-122.04700000000001,2380.0,33450.0,0,176950.0
263,2.0,1.0,770.0,5040.0,1.0,0.0,0.0,3,5,770.0,0.0,1930,98144,47.5964,-122.29899999999999,1330.0,2580.0,0,105461.0
264,1.0,0.75,760.0,10079.0,1.0,1.0,4.0,5,5,760.0,0.0,1936,98070,47.4683,-122.43799999999999,1230.0,14267.0,0,107448.0
265,4.0,2.5,1700.0,7280.0,2.0,0.0,0.0,4,7,1700.0,0.0,1988,98031,47.4045,-122.171,1950.0,7475.0,0,94384.0
266,3.0,1.0,1120.0,10701.0,1.0,0.0,0.0,3,7,1120.0,0.0,1954,98106,47.5544,-122.35799999999999,1130.0,6350.0,0,96410.0
267,2.0,1.0,1070.0,4500.0,1.0,0.0,0.0,3,7,1070.0,0.0,1937,98115,47.6802,-122.29,1320.0,4465.0,0,138125.0
268,3.0,2.5,2070.0,9900.0,1.0,0.0,0.0,3,8,1420.0,650.0,1979,98023,47.2988,-122.37100000000001,2070.0,8250.0,0,67868.0
269,4.0,3.25,5050.0,20100.0,1.5,0.0,2.0,3,11,4750.0,300.0,1982,98004,47.6312,-122.223,3890.0,20060.0,0,230556.0
270,4.0,4.75,5310.0,57346.0,2.0,0.0,0.0,4,11,5310.0,0.0,1989,98077,47.7285,-122.042,4180.0,47443.0,0,210327.0
271,2.0,1.0,1040.0,7538.0,1.0,0.0,0.0,4,7,1040.0,0.0,1939,98133,47.7107,-122.352,1440.0,7530.0,0,101848.0
272,3.0,1.0,1700.0,11390.0,1.0,0.0,0.0,4,7,1700.0,0.0,1967,98003,47.3271,-122.323,1350.0,8164.0,0,60000.0
273,3.0,1.0,1300.0,5898.0,1.0,0.0,0.0,3,7,1300.0,0.0,1961,98178,47.5053,-122.255,1320.0,7619.0,0,101333.0
274,3.0,1.75,1080.0,1306.0,1.0,0.0,0.0,3,7,580.0,500.0,1954,98199,47.6601,-122.4,1440.0,2225.0,1,133555.0
275,3.0,2.5,2653.0,4510.0,2.0,0.0,0.0,3,8,2653.0,0.0,2006,98031,47.4145,-122.166,2653.0,4927.0,0,94384.0
276,3.0,2.0,2290.0,16258.0,1.0,0.0,0.0,5,8,2290.0,0.0,1960,98058,47.4672,-122.165,1660.0,10530.0,0,100298.0
277,4.0,2.75,3820.0,26300.0,2.0,0.0,0.0,3,9,2850.0,970.0,2014,98028,47.7618,-122.26100000000001,1860.0,12136.0,0,124125.0
278,4.0,2.5,2210.0,49375.0,1.0,0.0,0.0,3,8,2210.0,0.0,1997,98038,47.3828,-122.071,2670.0,49385.0,0,93203.0
279,3.0,1.75,2390.0,6000.0,1.0,0.0,0.0,3,6,1240.0,1150.0,1908,98118,47.5362,-122.26799999999999,2020.0,6000.0,0,90208.0
280,4.0,1.75,2600.0,11325.0,1.0,0.0,0.0,4,7,1610.0,990.0,1969,98031,47.3954,-122.206,1720.0,11088.0,0,56272.0
281,2.0,1.0,860.0,5265.0,1.0,0.0,0.0,3,6,860.0,0.0,1931,98178,47.5048,-122.272,1650.0,8775.0,0,93940.0
282,5.0,3.0,3830.0,8480.0,2.0,0.0,1.0,5,9,2630.0,1200.0,1905,98122,47.6166,-122.287,3050.0,7556.0,1,183611.0
283,4.0,2.5,3500.0,7048.0,2.0,0.0,0.0,3,9,3500.0,0.0,2005,98053,47.6811,-122.025,3920.0,7864.0,0,173940.0
284,3.0,3.0,2420.0,13959.0,1.0,0.0,0.0,4,8,1740.0,680.0,1988,98028,47.7486,-122.23,2570.0,13300.0,0,130139.0
285,4.0,2.5,2720.0,8666.0,2.0,0.0,0.0,3,9,2720.0,0.0,1992,98030,47.3846,-122.169,2410.0,8100.0,0,79142.0
286,5.0,2.25,2500.0,13500.0,1.0,0.0,0.0,3,7,1850.0,650.0,1979,98072,47.7564,-122.14399999999999,2300.0,9750.0,0,116042.0
287,3.0,1.75,1670.0,6720.0,1.0,0.0,0.0,3,7,1140.0,530.0,1980,98034,47.7198,-122.193,1670.0,7320.0,0,109727.0
288,5.0,2.25,2900.0,10300.0,1.0,0.0,0.0,3,8,1450.0,1450.0,1985,98006,47.5461,-122.15100000000001,2310.0,10300.0,0,174412.0
289,2.0,1.0,1640.0,14100.0,1.0,0.0,0.0,4,7,1140.0,500.0,1954,98006,47.5712,-122.14299999999999,1520.0,13527.0,0,86989.0
290,4.0,2.5,1890.0,15770.0,2.0,0.0,0.0,4,7,1890.0,0.0,1968,98166,47.4281,-122.34299999999999,2410.0,15256.0,0,131806.0
291,4.0,1.75,2950.0,9025.0,1.0,0.0,2.0,4,8,1780.0,1170.0,1975,98034,47.7128,-122.223,2120.0,9600.0,0,152566.0
292,4.0,2.5,2160.0,9528.0,2.0,0.0,0.0,3,9,2160.0,0.0,1992,98001,47.3341,-122.255,2280.0,9937.0,0,88125.0
293,4.0,3.0,3280.0,11060.0,2.0,0.0,0.0,3,8,2270.0,1010.0,1986,98056,47.5399,-122.181,2320.0,11004.0,0,134342.0
294,3.0,2.0,1970.0,4166.0,2.0,0.0,3.0,5,8,1270.0,700.0,1929,98126,47.5717,-122.375,2390.0,4166.0,0,101882.0
295,4.0,2.5,3360.0,22111.0,2.0,0.0,0.0,3,10,3360.0,0.0,1994,98075,47.5951,-122.01700000000001,3150.0,11374.0,0,177284.0
296,3.0,2.0,1320.0,8959.0,1.0,0.0,0.0,3,7,1320.0,0.0,1993,98042,47.3536,-122.14399999999999,1740.0,7316.0,0,94762.0
297,3.0,2.5,2650.0,7286.0,2.0,0.0,0.0,3,8,2650.0,0.0,1990,98059,47.5084,-122.154,2400.0,7220.0,0,100813.0
298,3.0,1.5,2030.0,8880.0,1.0,0.0,0.0,3,7,1330.0,700.0,1963,98108,47.5586,-122.311,2140.0,5592.0,0,85659.0
299,3.0,1.75,1590.0,11914.0,1.0,0.0,2.0,3,7,1090.0,500.0,1957,98188,47.4427,-122.274,1630.0,9052.0,0,51281.0
300,4.0,5.0,4550.0,18641.0,1.0,1.0,4.0,3,10,2600.0,1950.0,2002,98074,47.6053,-122.07700000000001,4550.0,19508.0,0,152332.0
301,3.0,2.5,2440.0,7632.0,2.0,0.0,0.0,3,8,2440.0,0.0,1998,98003,47.3494,-122.301,2510.0,7903.0,0,51134.0
302,3.0,2.5,1940.0,9000.0,1.0,0.0,0.0,4,7,970.0,970.0,1948,98117,47.6933,-122.39299999999999,2190.0,7310.0,0,138295.0
303,3.0,2.5,2040.0,3810.0,2.0,0.0,0.0,3,8,2040.0,0.0,2006,98038,47.3537,-122.0,2370.0,4590.0,0,109125.0
304,3.0,2.25,2200.0,8750.0,1.0,0.0,0.0,4,7,1120.0,1080.0,1964,98166,47.476000000000006,-122.337,1460.0,10139.0,0,65735.0
305,3.0,1.75,1920.0,3300.0,1.0,0.0,0.0,4,8,960.0,960.0,1913,98112,47.6239,-122.29799999999999,1740.0,4000.0,0,127308.0
306,4.0,2.75,1800.0,7750.0,1.0,0.0,0.0,4,8,1400.0,400.0,1965,98177,47.7776,-122.384,1800.0,8275.0,0,132639.0
307,4.0,2.25,2180.0,7297.0,2.0,0.0,0.0,3,8,2180.0,0.0,1984,98074,47.6459,-122.05799999999999,2250.0,9781.0,0,180094.0
308,2.0,1.0,1010.0,5000.0,1.5,0.0,0.0,4,6,1010.0,0.0,1908,98105,47.6692,-122.29700000000001,1460.0,5000.0,0,122019.0
309,4.0,2.75,3320.0,10574.0,2.0,0.0,0.0,5,8,2220.0,0.0,1960,98056,47.5376,-122.18,2720.0,8330.0,0,134342.0
310,4.0,2.5,2370.0,4000.0,1.5,0.0,2.0,5,8,1980.0,390.0,1928,98144,47.601000000000006,-122.294,2440.0,5750.0,0,105461.0
311,5.0,1.75,1660.0,78408.0,1.5,0.0,0.0,3,6,1660.0,0.0,1915,98065,47.528999999999996,-121.837,1660.0,78408.0,0,153611.0
312,5.0,2.5,3650.0,9050.0,2.0,0.0,4.0,5,10,3370.0,280.0,1921,98119,47.6345,-122.367,2880.0,5400.0,0,147066.0
313,4.0,3.25,4290.0,12103.0,1.0,0.0,3.0,3,11,2690.0,1600.0,1997,98006,47.5503,-122.102,3860.0,11244.0,0,161125.0
314,4.0,3.25,4290.0,12103.0,1.0,0.0,3.0,3,11,2690.0,1600.0,1997,98006,47.5503,-122.102,3860.0,11244.0,0,161125.0
315,4.0,2.25,1950.0,7700.0,1.0,0.0,0.0,3,8,1350.0,600.0,1979,98058,47.4441,-122.125,2150.0,7350.0,0,105379.0
316,3.0,2.0,2590.0,14052.0,1.0,0.0,0.0,5,8,1720.0,870.0,1948,98133,47.7357,-122.333,1570.0,8162.0,0,93370.0
317,3.0,2.5,1930.0,64904.0,1.0,0.0,0.0,4,8,1930.0,0.0,1988,98042,47.346000000000004,-122.15700000000001,2350.0,57500.0,0,94762.0
318,2.0,1.0,1470.0,3864.0,1.0,0.0,0.0,4,7,1170.0,300.0,1916,98103,47.6638,-122.345,1570.0,3864.0,0,115000.0
319,4.0,1.0,800.0,8775.0,1.0,0.0,0.0,3,6,800.0,0.0,1943,98166,47.48,-122.336,1310.0,8775.0,0,65735.0
320,5.0,2.75,3150.0,7119.0,2.0,0.0,0.0,3,9,3150.0,0.0,2013,98052,47.6759,-122.15100000000001,1560.0,8384.0,0,93828.0
321,3.0,2.25,2030.0,16200.0,2.0,0.0,0.0,3,8,2030.0,0.0,1984,98027,47.5162,-122.057,2660.0,17958.0,0,135218.0
322,3.0,2.0,1450.0,11204.0,1.0,0.0,0.0,3,7,1450.0,0.0,2003,98001,47.2639,-122.25200000000001,1520.0,9518.0,0,56701.0
323,3.0,1.75,1510.0,10248.0,1.0,0.0,0.0,3,7,1510.0,0.0,1969,98023,47.2929,-122.37100000000001,1510.0,9753.0,0,67868.0
324,2.0,1.0,1240.0,12092.0,1.0,0.0,0.0,3,6,960.0,280.0,1922,98146,47.4957,-122.352,1820.0,7460.0,1,87448.0
325,2.0,1.0,1240.0,12092.0,1.0,0.0,0.0,3,6,960.0,280.0,1922,98146,47.4957,-122.352,1820.0,7460.0,1,87448.0
326,3.0,2.5,3030.0,45004.0,2.0,0.0,0.0,3,9,3030.0,0.0,1987,98077,47.7721,-122.09299999999999,3080.0,35781.0,0,144946.0
327,4.0,2.0,2050.0,4400.0,1.5,0.0,0.0,4,9,2050.0,0.0,1922,98102,47.644,-122.319,2320.0,5500.0,0,158625.0
328,3.0,1.0,1000.0,7636.0,1.0,0.0,0.0,2,7,1000.0,0.0,1952,98166,47.472,-122.344,1150.0,7600.0,0,73977.0
329,3.0,2.25,2370.0,10289.0,1.0,0.0,0.0,4,9,1590.0,780.0,1977,98005,47.592,-122.166,2500.0,10004.0,0,134861.0
330,4.0,3.5,2800.0,6750.0,2.0,0.0,0.0,3,9,1890.0,910.0,1951,98105,47.669,-122.275,2370.0,6120.0,1,167670.0
331,6.0,1.75,2240.0,11180.0,2.0,0.0,0.0,4,7,2240.0,0.0,1955,98198,47.42,-122.323,1590.0,7955.0,0,87866.0
332,3.0,2.0,1810.0,10530.0,1.0,0.0,2.0,3,8,1810.0,0.0,1991,98022,47.1913,-122.012,1910.0,10450.0,0,74127.0
333,2.0,1.0,1070.0,5000.0,1.0,0.0,0.0,3,7,1070.0,0.0,1924,98103,47.6666,-122.331,1710.0,5000.0,0,156429.0
334,4.0,2.0,2490.0,9525.0,2.0,0.0,0.0,5,9,2490.0,0.0,1968,98040,47.5639,-122.21700000000001,2770.0,9525.0,0,193611.0
335,4.0,2.5,1960.0,5238.0,2.0,0.0,0.0,3,7,1960.0,0.0,2003,98038,47.3483,-122.052,1800.0,5894.0,0,96682.0
336,3.0,2.75,2930.0,5569.0,1.0,0.0,0.0,3,9,1860.0,1070.0,2004,98072,47.7648,-122.164,2580.0,11045.0,0,119255.0
337,4.0,2.0,1510.0,3500.0,1.5,0.0,0.0,5,7,1510.0,0.0,1911,98103,47.6794,-122.35700000000001,1820.0,3750.0,0,138750.0
338,3.0,1.75,1420.0,8250.0,1.0,0.0,0.0,3,7,1420.0,0.0,1954,98133,47.7535,-122.354,1740.0,8000.0,0,123287.0
339,3.0,1.75,1740.0,11547.0,1.0,0.0,0.0,3,7,1740.0,0.0,1954,98178,47.4945,-122.22,880.0,78408.0,0,61979.0
340,4.0,1.75,2560.0,43995.0,2.0,0.0,0.0,4,7,2560.0,0.0,1962,98052,47.6945,-122.09299999999999,2560.0,14764.0,0,210327.0
341,4.0,3.5,3040.0,8414.0,2.0,0.0,0.0,3,9,2420.0,620.0,2010,98059,47.5222,-122.15700000000001,3470.0,8066.0,0,156131.0
342,3.0,1.75,2500.0,6840.0,1.0,0.0,0.0,3,8,1300.0,1200.0,1957,98125,47.7222,-122.32,1580.0,8691.0,0,74818.0
343,4.0,1.75,1275.0,20000.0,1.0,0.0,0.0,4,6,1275.0,0.0,1991,98070,47.3796,-122.49,1660.0,20000.0,0,108967.0
344,4.0,2.5,2580.0,5823.0,2.0,0.0,0.0,3,8,2580.0,0.0,2002,98065,47.5374,-121.875,2380.0,5823.0,0,153611.0
345,4.0,1.0,1000.0,7134.0,1.0,0.0,0.0,3,6,1000.0,0.0,1943,98178,47.4897,-122.24,1020.0,7138.0,0,54193.0
346,4.0,1.0,1000.0,7134.0,1.0,0.0,0.0,3,6,1000.0,0.0,1943,98178,47.4897,-122.24,1020.0,7138.0,0,54193.0
347,2.0,1.0,1070.0,32633.0,1.0,0.0,0.0,4,6,1070.0,0.0,1930,98059,47.4716,-122.07799999999999,1360.0,32156.0,0,104844.0
348,3.0,2.0,1390.0,13464.0,1.0,0.0,0.0,4,7,1390.0,0.0,1987,98030,47.3581,-122.17299999999999,1720.0,12080.0,0,71781.0
